Document,Type,Description
HB 5740 of 2018 (PA 259 of 2018),House Bill,Individual income tax; other; Kiwanis fund act; create. Creates new act.  TIE BAR WITH: HB 5739'18Last Action: assigned PA 259'18 with immediate effect
HB 5741 of 2018 (PA 322 of 2018),House Bill,State agencies (existing); boards and commissions; Wisconsin-Michigan boundary commission; repeal. Repeals 1927 PA 282 (MCL 2.221).Last Action: assigned PA 322'18 with immediate effect
HB 5742 of 2018,House Bill,Employment security; benefits; maximum number of benefit weeks and benefit amount; increase. Amends sec. 27 of 1936 (Ex Sess) PA 1 (MCL 421.27).Last Action: bill electronically reproduced 03/22/2018
HB 5743 of 2018,House Bill,Retirement; state employees; retired psychiatric health care workers to provide services at facilities operated by the department of health and human services; allow under certain circumstances without forfeiting retirement benefits. Amends sec. 68c of 1943 PA 240 (MCL 38.68c).Last Action: bill electronically reproduced 03/22/2018
HB 5744 of 2018,House Bill,Individual income tax; other; Michigan coalition against homelessness fund act; create. Creates new act.  TIE BAR WITH: HB 5745'18Last Action: bill electronically reproduced 03/22/2018
HB 5745 of 2018,House Bill,Individual income tax; checkoff; donation to the Michigan coalition against homelessness fund; provide for. Amends sec. 435 of 1967 PA 281 (MCL 206.435).  TIE BAR WITH: HB 5744'18Last Action: bill electronically reproduced 03/22/2018
HB 5746 of 2018,House Bill,Crimes; malicious destruction; provision related to malicious destruction of property; modify to include real property. Amends sec. 377b of 1931 PA 328 (MCL 750.377b).Last Action: bill electronically reproduced 03/22/2018
HB 5747 of 2018,House Bill,"Education; teachers; noncertificated teachers; allow to teach under certain circumstances. Amends secs. 553a, 1231, 1233, 1233b & 1531i of 1976 PA 451 (MCL 380.553a et seq.).  TIE BAR WITH: HB 5748'18Last Action: bill electronically reproduced 03/22/2018"
HB 5748 of 2018,House Bill,Education; teachers; local option to hire noncertificated teachers; provide for under state school aid act. Amends secs. 6 & 163 of 1979 PA 94 (MCL 388.1606 & 388.1763).  TIE BAR WITH: HB 5747'18Last Action: bill electronically reproduced 03/22/2018
HB 5749 of 2018 (PA 377 of 2018),House Bill,Traffic control; traffic regulation; vehicle platooning operations; exempt from requirement that trucks and truck tractors leave sufficient space between themselves and other trucks or truck tractors for overtaking vehicles. Amends sec. 643a of 1949 PA 300 (MCL 257.643a).Last Action: assigned PA 377'18 with immediate effect
HB 5750 of 2018,House Bill,"Children; protection; safe delivery of newborns act; modify definition of newborn and allow surrender to a newborn safety device. Amends secs. 1, 2 & 3, ch. XII of 1939 PA 288 (MCL 712.1 et seq.).  TIE BAR WITH: HB 5751'18Last Action: vetoed by the Governor 12/27/2018"
HB 5751 of 2018,House Bill,"Children; protection; surrender of newborn to a newborn safety device; allow. Amends secs. 5, 7, 10, 17 & 20, ch. XII of 1939 PA 288 (MCL 712.5 et seq.) & adds sec. 3a.  TIE BAR WITH: HB 5750'18Last Action: vetoed by the Governor 12/27/2018"
HB 5752 of 2018,House Bill,"Environmental protection; sewage; onsite wastewater treatment systems; regulate, and provide for assessments and evaluations. Amends 1978 PA 368 (MCL 333.1101 - 333.25211) by adding pt. 128.  TIE BAR WITH: HB 5753'18Last Action: referred to second reading"
HB 5753 of 2018,House Bill,"Environmental protection; sewage; onsite wastewater treatment systems; regulate and provide for assessments and evaluations. Amends sec. 12752 of 1978 PA 368 (MCL 333.12752) & adds secs. 12802, 12808 & 12809.  TIE BAR WITH: HB 5752'18Last Action: recommendation concurred in"
HB 5754 of 2018,House Bill,Water; quality; testing lawn sprinkler backflow preventers; reduce frequency. Amends sec. 5 of 1976 PA 399 (MCL 325.1005).  TIE BAR WITH: HB 5755'18Last Action: bill electronically reproduced 03/22/2018
HB 5755 of 2018,House Bill,Construction; plumbing; testing lawn sprinkler backflow preventers; reduce frequency. Amends 1972 PA 230 (MCL 125.1501 - 125.1531) by adding sec. 13g.  TIE BAR WITH: HB 5754'18Last Action: bill electronically reproduced 03/22/2018
HB 5756 of 2018,House Bill,Appropriations; other; executive recommendation; provide for omnibus bill. Creates appropriation act.Last Action: bill electronically reproduced 03/22/2018
HB 5757 of 2018,House Bill,"Appropriations; school aid; executive recommendation; provide for omnibus appropriations for school aid, higher education, and community colleges. Amends secs. 6, 11, 11a, 11j, 11k, 11m, 11s, 15, 18, 19, 20, 20d, 20f, 20m, 21f, 21h, 22a, 22b, 22d, 22m, 22n, 24, 24a, 24c, 25e, 25f, 25g, 26a, 26b, 26c, 31a, 31d, 31f, 32d, 32p, 35a, 39, 39a, 41, 51a, 51c, 51d, 53a, 54, 54b, 56, 61a, 61b, 62, 64b, 67, 74, 81, 94, 94a, 98, 99h, 99r, 99s, 104c, 107, 147, 147a, 147b, 147c, 147e, 152a, 160, 163, 166b, 201, 206, 207a, 207b, 207c, 209, 210b, 217, 225, 226, 229a, 236, 236b, 236c, 241, 242, 245, 252, 256, 263, 264, 265, 265a, 267, 268, 269, 270, 274c, 276, 277, 278, 279, 280, 281, 282, 289 & 296 of 1979 PA 94 (MCL 388.1606 et seq.); adds secs. 23f, 54c, 54d, 61d, 210e & 265b & repeals secs. 21j, 22g, 31b, 31j, 32q, 35, 55, 61c, 64d, 65, 67a, 95b, 99k, 99t, 99u, 102d, 104d, 104e, 152b, 164g, 164h, 201a, 208, 212, 227, 228, 236a, 261, 271a, 274 & 275 of 1979 PA 94 (MCL 388.1621j et seq.).Last Action: bill electronically reproduced 03/22/2018"
HB 5758 of 2018,House Bill,Property tax; exemptions; property tax exemptions for disabled veterans; modify. Amends 1893 PA 206 (MCL 211.1 - 211.155) by adding sec. 7xx & repeals sec. 7b of 1893 PA 206 (MCL 211.7b).  TIE BAR WITH: HB 5759'18Last Action: bill electronically reproduced 04/10/2018
HB 5759 of 2018,House Bill,Taxation; specific tax; specific tax on certain homesteads of disabled veterans and their surviving spouses; provide for. Creates new act.  TIE BAR WITH: HB 5758'18Last Action: bill electronically reproduced 04/10/2018
HB 5760 of 2018,House Bill,"Liquor; licenses; issuance of specially designated merchant license, a class C license, and a specially designated distributor license at the same time; allow.
 Amends sec. 533 of 1998 PA 58 (MCL 436.1533).Last Action: bill electronically reproduced 04/10/2018"
HB 5761 of 2018 (PA 283 of 2018),House Bill,Crimes; other; provision for making or procuring false protest; repeal. Repeals sec. 106 of 1931 PA 328 (MCL 750.106).Last Action: assigned PA 283'18 with immediate effect
HB 5762 of 2018 (PA 284 of 2018),House Bill,Civil procedure; other; reference to certain criminal violations; modify. Amends sec. 4701 of 1961 PA 236 (MCL 600.4701).  TIE BAR WITH: HB 5761'18Last Action: assigned PA 284'18 with immediate effect
HB 5763 of 2018 (PA 285 of 2018),House Bill,"Criminal procedure; sentencing guidelines; sentencing guidelines for false protest; repeal. Amends sec. 16e, ch. XVII of 1927 PA 175 (MCL 777.16e).  TIE BAR WITH: HB 5761'18Last Action: assigned PA 285'18 with immediate effect"
HB 5764 of 2018,House Bill,"Counties; other; provision related to contracts or agreements for the purchase of real or personal property for public use; modify. Amends sec. 10, ch. IV of 1909 PA 283 (MCL 224.10).Last Action: referred to second reading"
HB 5765 of 2018,House Bill,Traffic control; violations; restricted driver license for individuals convicted of the offense of moving violation causing death; allow. Amends sec. 319 of 1949 PA 300 (MCL 257.319).Last Action: REFERRED TO COMMITTEE ON TRANSPORTATION
HB 5766 of 2018 (PA 342 of 2018),House Bill,"Vehicles; equipment; use of amber lights on vehicles performing snow removal services; allow during movement between jobs, allow for operation of certain vehicles with snow plow blades up to 10 feet wide during certain periods, and other revisions. Amends secs. 224, 226, 698, 717 & 808 of 1949 PA 300 (MCL 257.224 et seq.).Last Action: assigned PA 342'18 with immediate effect"
HB 5767 of 2018 (PA 180 of 2018),House Bill,Liquor; licenses; general provisions related to a special licensee; modify. Amends 1998 PA 58 (MCL 436.1101 - 436.2303) by adding sec. 610c.Last Action: approved by the Governor 6/11/2018 @ 9:19 AM
HB 5768 of 2018 (PA 178 of 2018),House Bill,"Liquor; distribution; requirements related to the sale, delivery, or importation of beer, wine, and mixed spirit drink in this state; modify process. Amends 1998 PA 58 (MCL 436.1101 - 436.2303) by adding sec. 204.Last Action: assigned PA 178'18 with immediate effect"
HB 5769 of 2018 (PA 320 of 2018),House Bill,Corrections; other; boys' vocational schools; repeal. Repeals 1956 PA 181 (MCL 803.211 - 803.215).Last Action: assigned PA 320'18 with immediate effect
HB 5770 of 2018,House Bill,"Agriculture; animals; second perimeter fence around privately owned cervidae facilities; require, and require update of applicable operational standards. Amends sec. 6 of 2000 PA 190 (MCL 287.956).  TIE BAR WITH: HB 5771'18, HB 5772'18Last Action: bill electronically reproduced 04/10/2018"
HB 5771 of 2018,House Bill,"Agriculture; animals; transfer or relocation of live cervidae into the state of Michigan; prohibit. Amends sec. 30a of 1988 PA 466 (MCL 287.730a).  TIE BAR WITH: HB 5770'18, HB 5772'18Last Action: bill electronically reproduced 04/10/2018"
HB 5772 of 2018,House Bill,"Natural resources; hunting; fund designated to chronic wasting disease; provide through donations when purchasing a hunting license. Amends 1994 PA 451 (MCL 324.101 - 324.90106) by adding sec. 43540f.  TIE BAR WITH: HB 5770'18, HB 5771'18Last Action: bill electronically reproduced 04/10/2018"
HB 5773 of 2018,House Bill,Health facilities; other; testing emergency patients for infectious agents; expand to include testing for hepatitis C. Amends sec. 20191 of 1978 PA 368 (MCL 333.20191).Last Action: bill electronically reproduced 04/10/2018
HB 5774 of 2018,House Bill,Crimes; homicide; sexual orientation or gender identity; prohibit as an adequate provocation defense. Amends 1931 PA 328 (MCL 750.1 - 750.568) by adding sec. 329b.Last Action: bill electronically reproduced 04/10/2018
HB 5775 of 2018 (PA 286 of 2018),House Bill,Crimes; animals; provision related to disposition and use of animals permanently unfit to work; repeal. Repeals sec. 59 of 1931 PA 328 (MCL 750.59).Last Action: assigned PA 286'18 with immediate effect
HB 5776 of 2018,House Bill,"Health occupations; counselors; scope of practice for counselors; modify, and revise licensing requirements. Amends secs. 18101, 18107, 18111 & 18115 of 1978 PA 368 (MCL 333.18101 et seq.) & adds sec. 18106.Last Action: postponed temporarily"
HB 5777 of 2018,House Bill,Education; curriculum; free enterprise program of instruction; establish as required curriculum. Amends sec. 1278 of 1976 PA 451 (MCL 380.1278) & adds sec. 1166a.Last Action: bill electronically reproduced 04/10/2018
HB 5778 of 2018 (PA 610 of 2018),House Bill,"Agriculture; animals; large carnivore act; amend to allow for breeding of large carnivores in certain situations. Amends secs. 2, 3, 14 & 22 of 2000 PA 274 (MCL 287.1102 et seq.) & adds secs. 22a, 22b & 22c.Last Action: assigned PA 610'18 with immediate effect"
HB 5779 of 2018,House Bill,Criminal procedure; forfeiture; asset forfeiture; require a criminal conviction before proceeding on forfeiting or selling property in nuisance cases. Amends secs. 3815 & 3825 of 1961 PA 236 (MCL 600.3815 & 600.3825).Last Action: bill electronically reproduced 04/11/2018
HB 5780 of 2018,House Bill,"Education; other; school climate surveys; require department of education to create to assess and collect data from parents, students, teachers, and staff. Amends 1976 PA 451 (MCL 380.1 - 380.1852) by adding sec. 1293.Last Action: bill electronically reproduced 04/11/2018"
HB 5781 of 2018,House Bill,"Veterans; veterans' homes; internal reports of abuse and neglect in a veterans' facility; require department of military and veterans affairs to notify department of health and human services for independent investigation. Creates new act.  TIE BAR WITH: HB 5616'18, HB 5617'18Last Action: bill electronically reproduced 04/11/2018"
HB 5782 of 2018 (PA 156 of 2018),House Bill,"Highways; name; portion of US-23; designate as the ""Major Andrew Becker Memorial Highway"". Amends 2001 PA 142 (MCL 250.1001 - 250.2080) by adding sec. 17a.Last Action: assigned PA 156'18 with immediate effect"
HB 5783 of 2018,House Bill,"Health; medical records; provision for the protection, retention, and maintenance of medical records referencing a vaginal or anal penetration treatment for 15 years by a health professional and health facility or agency; implement. Amends secs. 16213, 16299, 20175, 20175a & 20199 of 1978 PA 368 (MCL 333.16213 et seq.) & adds secs. 16213a, 17023, 17523 & 20175b.Last Action: REFERRED TO COMMITTEE OF THE WHOLE"
HB 5784 of 2018,House Bill,"Criminal procedure; sentencing guidelines; sentencing guidelines for the crime of intentionally failing to document certain services in a medical record and performing certain medical treatments on a minor without consent and another individual present; enact. Amends sec. 13n, ch. XVII of 1927 PA 175 (MCL 777.13n).  TIE BAR WITH: HB 5783'18, HB 5793'18Last Action: REFERRED TO COMMITTEE OF THE WHOLE"
HB 5785 of 2018,House Bill,"Education; curriculum; instruction in sex education; modify to include instruction on sexual assault, dating violence, and domestic violence. Amends sec. 1507b of 1976 PA 451 (MCL 380.1507b).Last Action: bill electronically reproduced 04/12/2018"
HB 5786 of 2018,House Bill,"Education; employees; maintain record for separation of employment; require, and establish that department is immune from civil liability. Amends 1976 PA 451 (MCL 380.1 - 380.1852) by adding sec. 1230j.Last Action: filed with Secretary of State 6/11/2018 @ 2:20 PM"
HB 5787 of 2018,House Bill,"Crimes; criminal sexual conduct; sexual contact and sexual penetration under pretext of medical treatment; prohibit, and provide penalties. Amends sec. 90 of 1931 PA 328 (MCL 750.90).Last Action: REFERRED TO COMMITTEE OF THE WHOLE WITH SUBSTITUTE S-1"
HB 5788 of 2018,House Bill,"Criminal procedure; sentencing guidelines; sentencing guidelines for sexual contact or sexual penetration under pretext of medical treatment; modify. Amends sec. 16d, ch. XVII of 1927 PA 175 (MCL 777.16d).  TIE BAR WITH: HB 5787'18Last Action: REFERRED TO COMMITTEE OF THE WHOLE"
HB 5789 of 2018,House Bill,"Health occupations; health professionals; permanent revocation of license or registration if convicted of sexual conduct under pretext of medical treatment; provide for. Amends sec. 16221 of 1978 PA 368 (MCL 333.16221).  TIE BAR WITH: HB 5787'18, HB 5790'18Last Action: REFERRED TO COMMITTEE OF THE WHOLE WITH SUBSTITUTE S-1"
HB 5790 of 2018,House Bill,"Health occupations; health professionals; permanent revocation of license or registration if convicted of sexual conduct under pretext of medical treatment; provide for. Amends sec. 16226 of 1978 PA 368 (MCL 333.16226).  TIE BAR WITH: HB 5787'18, HB 5789'18Last Action: REFERRED TO COMMITTEE OF THE WHOLE"
HB 5791 of 2018,House Bill,Education; students; information regarding sexual assault and harassment; require schools to provide to students and encourage related professional development. Amends 1976 PA 451 (MCL 380.1 - 380.1852) by adding secs. 1508 & 1526b.Last Action: REFERRED TO COMMITTEE OF THE WHOLE
HB 5792 of 2018,House Bill,Higher education; other; campus sexual assault response improvement plan and grant act; create. Creates new act.Last Action: REFERRED TO COMMITTEE OF THE WHOLE
HB 5793 of 2018,House Bill,"Health occupations; health professionals; additional individual present during certain examinations of minors; require, and require consent for treatment. Amends 1978 PA 368 (MCL 333.1101 - 333.25211) by adding secs. 16279 & 16279a.  TIE BAR WITH: HB 5783'18Last Action: REFERRED TO COMMITTEE OF THE WHOLE"
HB 5794 of 2018 (PA 375 of 2018),House Bill,Crimes; penalties; second or subsequent crime related to child sexually abusive material or other sexual offense against minor; provide for. Amends 1931 PA 328 (MCL 750.1 - 750.568) by adding sec. 145g.Last Action: assigned PA 375'18 with immediate effect
HB 5795 of 2018,House Bill,Civil rights; sex discrimination and harassment; office of college campus sexual assault ombudsman; create within department of civil rights. Create new act.Last Action: REFERRED TO COMMITTEE OF THE WHOLE
HB 5796 of 2018,House Bill,Children; protection; distribution of training package to individuals designated as mandatory reporters for child abuse or child neglect; require. Amends 1975 PA 238 (MCL 722.621 - 722.638) by adding sec. 3b.Last Action: REFERRED TO COMMITTEE OF THE WHOLE
HB 5797 of 2018,House Bill,Civil rights; public records; identity of parties proceeding anonymously in civil actions alleging sexual misconduct; exempt from disclosure under freedom of information act. Amends sec. 13 of 1976 PA 442 (MCL 15.243).Last Action: REFERRED TO COMMITTEE OF THE WHOLE
HB 5798 of 2018 (PA 370 of 2018),House Bill,"Crime victims; statements; definition of the term ""victim"" for purposes of impact statements; expand. Amends secs. 2, 31 & 61 of 1985 PA 87 (MCL 780.752 et seq.).Last Action: assigned PA 370'18 with immediate effect"
HB 5799 of 2018,House Bill,"Elections; other; procedure for the removal of official on the state board of education, the board of regents of the University of Michigan, the board of trustees of Michigan State University, or the board of governors of Wayne State University; clarify. Amends sec. 293 of 1954 PA 116 (MCL 168.293).Last Action: REFERRED TO COMMITTEE OF THE WHOLE"
HB 5800 of 2018,House Bill,"Education; discipline; certain actions regarding pupil who reports being sexually assaulted; require, and prohibit pupil from being expelled for reported incident. Amends 1976 PA 451 (MCL 380.1 - 380.1852) by adding sec. 1310d.Last Action: REFERRED TO COMMITTEE OF THE WHOLE"
HB 5801 of 2018 (PA 659 of 2018),House Bill,Property tax; limitation; notice of an election for a proposed increase in the total tax rate limitation; modify content of. Amends sec. 3 of 1933 PA 62 (MCL 211.203).Last Action: assigned PA 659'18
HB 5802 of 2018,House Bill,Land use; land division; tax payment certification prior to approval of land division; require. Amends sec. 109 of 1967 PA 288 (MCL 560.109).Last Action: bill electronically reproduced 04/12/2018
HB 5803 of 2018,House Bill,"Public utilities; consumer services; utility selling, renting, or sharing customer's energy use data; prohibit. Amends 1939 PA 3 (MCL 460.1 - 460.11) by adding sec. 10gg.Last Action: bill electronically reproduced 04/12/2018"
HB 5804 of 2018,House Bill,Individual income tax; credit; contributions to the advancing Michigan's future account; provide for. Amends 1967 PA 281 (MCL 206.1 - 206.713) by adding sec. 280.Last Action: bill electronically reproduced 04/12/2018
HB 5805 of 2018 (PA 246 of 2018),House Bill,Health; pharmaceuticals; generically equivalent drug products and Food and Drug Administration-designated interchangeable biological drug products; require pharmacist to charge certain amount to certain purchasers. Amends sec. 17755 of 1978 PA 368 (MCL 333.17755).Last Action: assigned PA 246'18 with immediate effect
HB 5806 of 2018 (PA 590 of 2018),House Bill,Courts; other; juvenile mental health courts; establish. Amends 1961 PA 236 (MCL 600.101 - 600.9947) by adding ch. 10C.  TIE BAR WITH: HB 5807'18Last Action: assigned PA 590'18 with immediate effect
HB 5807 of 2018 (PA 591 of 2018),House Bill,"Courts; other; references to juveniles in mental health court in revised judicature act; remove to reflect creation of juvenile mental health court. Amends secs. 1088, 1091, 1093, 1094, 1095 & 1098 of 1961 PA 236 (MCL 600.1088 et seq.).  TIE BAR WITH: HB 5806'18Last Action: assigned PA 591'18 with immediate effect"
HB 5808 of 2018 (PA 592 of 2018),House Bill,"Courts; other; reference to chapter of revised judicature act in the probate code; modify. Amends sec. 6, ch. XIIA of 1939 PA 288 (MCL 712A.6).  TIE BAR WITH: HB 5806'18Last Action: assigned PA 592'18 with immediate effect"
HB 5809 of 2018,House Bill,Elections; election officials; election inspector training; modify. Amends sec. 683 of 1954 PA 116 (MCL 168.683).Last Action: bill electronically reproduced 04/12/2018
HB 5810 of 2018 (PA 593 of 2018),House Bill,"Mental health; other; certain alternative mental health treatment; replace with assisted outpatient treatment. Amends secs. 100a, 400, 401, 409, 410, 434, 435, 436, 438, 452, 455, 461, 464a, 468, 469a, 472a, 473, 474, 474a, 475, 475a, 477, 478, 482 & 489 of 1974 PA 258 (MCL 330.1100a et seq.).Last Action: assigned PA 593'18 with immediate effect"
HB 5811 of 2018 (PA 330 of 2018),House Bill,"Occupations; notaries public; remote performance of notarial acts; authorize. Amends secs. 15, 25 & 27 of 2003 PA 238 (MCL 55.275 et seq.) & adds secs. 26b & 54.Last Action: assigned PA 330'18 with immediate effect"
HB 5812 of 2018,House Bill,Education; attendance; counting tuition pupils and out-of-state pupils in membership; prohibit. Amends sec. 6 of 1979 PA 94 (MCL 388.1606).Last Action: bill electronically reproduced 04/17/2018
HB 5813 of 2018 (PA 617 of 2018),House Bill,Law enforcement; investigations; investigation for financial harm of a vulnerable adult or elder adult; allow. Amends 1927 PA 175 (MCL 760.1 - 777.69) by adding sec. 15h to ch. IV.Last Action: assigned PA 617'18 with immediate effect
HB 5814 of 2018,House Bill,Weapons; licensing; concealed pistol licensing fee; modify. Amends secs. 5b & 5l of 1927 PA 372 (MCL 28.425b & 28.425l).Last Action: bill electronically reproduced 04/17/2018
HB 5815 of 2018,House Bill,Highways; construction and repair; requirement for department of transportation to publish a public access website of reported potholes; provide for. Amends 1951 PA 51 (MCL 247.651 - 247.675) by adding sec. 11i.Last Action: bill electronically reproduced 04/17/2018
HB 5816 of 2018,House Bill,Torts; governmental immunity; notice of highway defects; modify requirements for potholes. Amends sec. 3 of 1964 PA 170 (MCL 691.1403).Last Action: bill electronically reproduced 04/17/2018
HB 5817 of 2018,House Bill,"Civil procedure; other; actions against this state; allow state administrative board to consider claims for pothole damage up to $5,000.00. Amends sec. 6419 of 1961 PA 236 (MCL 600.6419).Last Action: bill electronically reproduced 04/17/2018"
HB 5818 of 2018 (PA 594 of 2018),House Bill,"Probate; guardians and conservators; guardians' authority to consent to mental health treatment; allow. Amends sec. 5314 of 1998 PA 386 (MCL 700.5314).  TIE BAR WITH: HB 5152'17, HB 5819'18Last Action: assigned PA 594'18 with immediate effect"
HB 5819 of 2018 (PA 595 of 2018),House Bill,"Mental health; other; guardians' authority to consent to mental health treatment; allow. Amends secs. 100a, 400, 415, 416, 419 & 420 of 1974 PA 258 (MCL 330.1100a et seq.).  TIE BAR WITH: HB 5818'18Last Action: assigned PA 595'18 with immediate effect"
HB 5820 of 2018 (PA 596 of 2018),House Bill,"Mental health; code; procedure for involuntary mental health treatment and judicial admissions; revise. Amends subheading of ch. 5 & secs. 500, 501, 502, 503, 504, 505, 508, 509, 510, 511, 512, 515, 516, 517, 518, 519, 520, 521, 525, 526, 527, 528, 531, 532, 536, 537, 540 & 541 of 1974 PA 258 (MCL 330.1500 et seq.).Last Action: assigned PA 596'18 with immediate effect"
HB 5821 of 2018,House Bill,Criminal procedure; records; setting aside of convictions for veterans completing probation; allow. Amends sec. 1 of 1965 PA 213 (MCL 780.621).Last Action: bill electronically reproduced 04/17/2018
HB 5822 of 2018,House Bill,"Law enforcement; state police; state police officers to carry opioid antagonists; allow. Amends title & secs. 1, 2, 3 & 4 of 2014 PA 462 (MCL 28.541 et seq.).Last Action: bill electronically reproduced 04/17/2018"
HB 5823 of 2018,House Bill,Labor; health and safety; Michigan occupational health and safety act; clarify application to certain unpaid workers. Amends sec. 5 of 1974 PA 154 (MCL 408.1005).Last Action: bill electronically reproduced 04/17/2018
HB 5824 of 2018,House Bill,Law enforcement; reports; report to department of licensing and regulatory affairs on licensed health professionals; require upon allegation of certain crimes committed by licensee. Amends 1965 PA 203 (MCL 28.601 - 28.615) by adding sec. 9e.Last Action: bill electronically reproduced 04/17/2018
HB 5825 of 2018,House Bill,Individual income tax; credit; military service tax credit; create. Amends 1967 PA 281 (MCL 206.1 - 206.713) by adding sec. 280.Last Action: bill electronically reproduced 04/18/2018
HB 5826 of 2018,House Bill,Education; school districts; reporting of information required by statewide school safety information policy when pupil transfers to a new school; require. Amends sec. 1308 of 1976 PA 451 (MCL 380.1308).Last Action: bill electronically reproduced 04/18/2018
HB 5827 of 2018,House Bill,"School aid; foundation allowance; per-pupil funding formula; increase. Amends secs. 11, 20 & 22b of 1979 PA 94 (MCL 388.1611 et seq.).Last Action: bill electronically reproduced 04/18/2018"
HB 5828 of 2018 (PA 548 of 2018),House Bill,"Law enforcement; state police; comprehensive school safety plan and fund; provide for. Creates new act.  TIE BAR WITH: HB 5829'18, SB 0982'18Last Action: assigned PA 548'18 with immediate effect"
HB 5829 of 2018 (PA 549 of 2018),House Bill,"Education; safety; school districts, intermediate school districts, public school academies, and nonpublic schools to designate school safety liaison; require. Amends 1976 PA 451 (MCL 380.1 - 380.1852) by adding sec. 1241.  TIE BAR WITH: HB 5828'18, SB 0982'18Last Action: assigned PA 549'18 with immediate effect"
HB 5830 of 2018,House Bill,Construction; code; adoption of safety protocol procedures and building code standards for schools; provide for. Amends secs. 1 & 5a of 1937 PA 306 (MCL 388.851 & 388.855a).  TIE BAR WITH: HB 5828'18Last Action: REFERRED TO COMMITTEE ON EDUCATION
HB 5831 of 2018,House Bill,"Transportation; funds; transportation economic development fund projects; revise allocations. Amends sec. 11 of 1987 PA 231 (MCL 247.911).  TIE BAR WITH: HB 5832'18, HB 5833'18Last Action: bill electronically reproduced 04/18/2018"
HB 5832 of 2018,House Bill,"Transportation; funds; allocation of certain funds from transportation economic development fund to the MI-TRAIN account within the state trunk line fund; provide for. Amends sec. 11 of 1951 PA 51 (MCL 247.661) & adds sec. 11i.  TIE BAR WITH: HB 5831'18, HB 5833'18Last Action: bill electronically reproduced 04/18/2018"
HB 5833 of 2018,House Bill,"Vehicles; registration; revenue from the increases in fees; deposit a portion into the MI-TRAIN account. Amends sec. 819 of 1949 PA 300 (MCL 257.819).  TIE BAR WITH: HB 5831'18, HB 5832'18Last Action: bill electronically reproduced 04/18/2018"
HB 5834 of 2018 (PA 428 of 2018),House Bill,Vehicles; other; disability mobility vehicles; exclude from driver license requirement. Amends sec. 302 of 1949 PA 300 (MCL 257.302).  TIE BAR WITH: HB 5374'17Last Action: assigned PA 428'18 with immediate effect
HB 5835 of 2018,House Bill,Counties; boards and commissions; number of county commissioner districts; modify. Amends secs. 1 & 2 of 1966 PA 261 (MCL 46.401 & 46.402).Last Action: bill electronically reproduced 04/18/2018
HB 5836 of 2018 (PA 400 of 2018),House Bill,"Watercraft; registration; boater's safety certificate verification; allow for electronic verification of. Amends secs. 44522, 80141, 80212 & 80221 of 1994 PA 451 (MCL 324.44522 et seq.) & repeals sec. 80210 of 1994 PA 451 (MCL 324.80210).  TIE BAR WITH: HB 5988'18, HB 5989'18Last Action: assigned PA 400'18 with immediate effect"
HB 5837 of 2018 (PA 687 of 2018),House Bill,Public utilities; electric utilities; membership or associated membership in a joint agency; expand to another state or Canadian province under certain conditions. Amends 1976 PA 448 (MCL 460.801 - 460.848) by adding sec. 36a.Last Action: assigned PA 687'18
HB 5838 of 2018,House Bill,State financing and management; authorities; Michigan financial review commission act; repeal. Repeals 2014 PA 181 (MCL 141.1631 - 141.1643).Last Action: bill electronically reproduced 04/19/2018
HB 5839 of 2018,House Bill,"Cities; home rule; requirement for a chief financial officer and compliance with the Michigan financial review commission act for a city with a population of more than 600,000; repeal. Amends sec. 4i of 1909 PA 279 (MCL 117.4i) & repeals secs. 4p, 4s & 4t of 1909 PA 279 (MCL 117.4p et seq.).Last Action: bill electronically reproduced 04/19/2018"
HB 5840 of 2018,House Bill,State financing and management; authorities; Michigan settlement administration authority; repeal. Repeals 2014 PA 187 (MCL 141.1601 - 141.1611).Last Action: bill electronically reproduced 04/19/2018
HB 5841 of 2018,House Bill,Labor; public service employment; opt-out for public employee contribution to employer-provider health care benefits; remove population threshold exclusion. Amends sec. 8 of 2011 PA 152 (MCL 15.568).Last Action: bill electronically reproduced 04/19/2018
HB 5842 of 2018,House Bill,Retirement; pension oversight; criteria for a retirement system to be subject to certain restrictions; modify. Amends sec. 12c of 1965 PA 314 (MCL 38.1132c).Last Action: bill electronically reproduced 04/19/2018
HB 5843 of 2018,House Bill,Marihuana; facilities;  chemical extraction of resin from marihuana; prohibit unless licensed. Amends sec. 502 of 2016 PA 281 (MCL 333.27502).Last Action: bill electronically reproduced 04/19/2018
HB 5844 of 2018,House Bill,"Criminal procedure; sentencing guidelines; sentencing guidelines for unlicensed chemical extraction of resin from marihuana plant; provide for. Amends sec. 13k, ch. XVII of 1927 PA 175 (MCL 777.13k).  TIE BAR WITH: HB 5843'18Last Action: bill electronically reproduced 04/19/2018"
HB 5845 of 2018,House Bill,Marihuana; other; chemical extraction of resin from marihuana plant; prohibit. Amends sec. 7 of 2008 IL 1 (MCL 333.26427).Last Action: bill electronically reproduced 04/19/2018
HB 5846 of 2018,House Bill,Crimes; other; possession of a trailer designed for defense or attack; repeal. Repeals sec. 421 of 1931 PA 328 (MCL 750.421).Last Action: bill electronically reproduced 04/19/2018
HB 5847 of 2018,House Bill,"Criminal procedure; sentencing guidelines; guidelines for crime of possession of a trailer designed for defense or attack; remove. Amends sec. 16u, ch. XVII of 1927 PA 175 (MCL 777.16u).  TIE BAR WITH: HB 5846'18Last Action: bill electronically reproduced 04/19/2018"
