Document,Type,Description
HB 5430 of 2020,House Bill,"Insurance: insurers; denying coverage based on gender, gender identity, or sexual orientation; prohibit. Amends sec. 2027 of 1956 PA 218 (MCL 500.2027).Last Action: bill electronically reproduced 01/30/2020"
HB 5431 of 2020,House Bill,Insurance: health insurers; minimum required coverage; provide for. Amends 1956 PA 218 (MCL 500.100 - 500.8302) by adding sec. 3406w.Last Action: bill electronically reproduced 01/30/2020
HB 5432 of 2020,House Bill,"Insurance: health insurers; denying coverage for preexisting conditions; prohibit, and prohibit canceling coverage based on health of insured. Amends 1956 PA 218 (MCL 500.100 - 500.8302) by adding sec. 3406x.Last Action: bill electronically reproduced 01/30/2020"
HB 5433 of 2020,House Bill,Weapons: concealed; weapon-free zones; exclude places of worship. Amends sec. 5o of 1927 PA 372 (MCL 28.425o).Last Action: bill electronically reproduced 01/30/2020
HB 5434 of 2020,House Bill,Cities: public services; population threshold for qualified city in the police and fire protection act; modify. Amends sec. 10 of 1951 PA 33 (MCL 41.810).Last Action: bill electronically reproduced 01/30/2020
HB 5435 of 2020,House Bill,"Elections: absent voters; absent voter counting boards; authorize to tabulate absent voter ballots 7 days before an election. Amends secs. 765, 765a & 765b of 1954 PA 116 (MCL 168.765 et seq.).Last Action: bill electronically reproduced 01/30/2020"
HB 5436 of 2020,House Bill,Use tax: exemptions; industrial processing exemption; clarify. Amends sec. 4o of 1937 PA 94 (MCL 205.94o).Last Action: bill electronically reproduced 01/30/2020
HB 5437 of 2020,House Bill,Liquor: licenses; issuance of a national sporting event license; expand to include Professional Golfers' Association Tour Champions Tournament for certain calendar years. Amends sec. 517a of 1998 PA 58 (MCL 436.1517a).Last Action: REFERRED TO COMMITTEE ON REGULATORY REFORM
HB 5438 of 2020,House Bill,"Occupations: individual licensing and registration; licensing of barbers; eliminate. Amends secs. 411, 1102, 1106, 1109, 1110, 1111, 1114, 1117 & 1118 of 1980 PA 299 (MCL 339.411 et seq.) & repeals secs. 1104, 1105 & 1108 of 1980 PA 299 (MCL 339.1104 et seq.).Last Action: bill electronically reproduced 02/04/2020"
HB 5439 of 2020,House Bill,Occupations: licensing fees; licensing fees for barbers; eliminate. Amends sec. 17 of 1979 PA 152 (MCL 338.2217).Last Action: bill electronically reproduced 02/04/2020
HB 5440 of 2020,House Bill,Weapons: concealed; exemptions to concealed weapons; modify. Amends sec. 227 of 1931 PA 328 (MCL 750.227).Last Action: bill electronically reproduced 02/04/2020
HB 5441 of 2020,House Bill,"Appropriations: supplemental; funding for the ""Going Pro"" talent fund; provide for. Creates appropriation act.Last Action: bill electronically reproduced 02/04/2020"
HB 5442 of 2020,House Bill,Courts: district court; compensation for district court judges; increase. Amends sec. 8202 of 1961 PA 236 (MCL 600.8202).Last Action: bill electronically reproduced 02/04/2020
HB 5443 of 2020,House Bill,Children: services; kinship caregiver advisory council; create. Creates new act.  TIE BAR WITH: HB 5444'20Last Action: re-referred to Committee on Ways and Means
HB 5444 of 2020 (PA 178 of 2020),House Bill,Children: services; kinship caregiver navigator program; create. Creates new act.  TIE BAR WITH: HB 5443'20Last Action: assigned PA 178'20 with immediate effect
HB 5445 of 2020,House Bill,"Public utilities: public service commission; registration procedure for electric vehicle charging stations; provide for. Creates new act.Last Action: referred to Committee on Ways and Means, with substitute (H-2)"
HB 5446 of 2020,House Bill,"Health occupations: dentists; health profession specialty field license; expand to include dental public health, oral and maxillofacial radiology, and dental anesthesiology. Amends secs. 16605 & 16608 of 1978 PA 368 (MCL 333.16605 & 333.16608).Last Action: placed on third reading"
HB 5447 of 2020,House Bill,"Elections: absent voters; clerks to open and process absent voter ballots the day before an election; authorize. Amends secs. 765, 765a & 765b of 1954 PA 116 (MCL 168.765 et seq.).Last Action: bill electronically reproduced 02/04/2020"
HB 5448 of 2020,House Bill,Appropriations: supplemental; funding for the purchase of high-speed tabulators and other equipment to be used for the increase in absentee ballots; provide for. Creates appropriation act.Last Action: bill electronically reproduced 02/04/2020
HB 5449 of 2020,House Bill,Elections: election officials; elections inspectors working in shifts on an absent voter counting board; allow. Amends sec. 765a of 1954 PA 116 (MCL 168.765a).Last Action: bill electronically reproduced 02/04/2020
HB 5450 of 2020,House Bill,"Appropriations: supplemental; allocation of certain funds to municipal, city, village, or township election clerks to increase the pay of elections inspectors; provide for. Creates appropriation act.Last Action: bill electronically reproduced 02/04/2020"
HB 5451 of 2020,House Bill,"Holidays: other; designation of regular election days in May, August, and November as state holidays; provide for. Amends sec. 1 of 1865 PA 124 (MCL 435.101).Last Action: bill electronically reproduced 02/04/2020"
HB 5452 of 2020,House Bill,"Administrative procedure: rules; environmental rules special review committee; eliminate. Amends secs. 33, 39a, 41, 42, 43, 44, 47, 48, 65 & 66 of 1969 PA 306 (MCL 24.233 et seq.).Last Action: bill electronically reproduced 02/04/2020"
HB 5453 of 2020,House Bill,Environmental protection: cleanups; provision related to environmental remediation; eliminate limitation periods. Amends secs. 20138 & 20140 of 1994 PA 451 (MCL 324.20138 & 324.20140).Last Action: bill electronically reproduced 02/04/2020
HB 5454 of 2020,House Bill,Environmental protection: permits; performance bond; require. Amends sec. 1301 of 1994 PA 451 (MCL 324.1301) & adds sec. 1321.Last Action: bill electronically reproduced 02/04/2020
HB 5455 of 2020,House Bill,Environmental protection: other; maximum fines levied against corporations; increase. Amends 1994 PA 451 (MCL 324.101 - 324.90106) by adding pt. 4.Last Action: bill electronically reproduced 02/04/2020
HB 5456 of 2020,House Bill,"Environmental protection: cleanups; cleanup criteria for hazardous substance; modify. Amends secs. 20114d, 20114e, 20120a & 20120b of 1994 PA 451 (MCL 324.20114d et seq.) & repeals sec. 20120f of 1994 PA 451 (MCL 324.20120f).Last Action: bill electronically reproduced 02/04/2020"
HB 5457 of 2020,House Bill,Legislature: other; committee to study drug pricing; create. Creates new act.Last Action: bill electronically reproduced 02/04/2020
HB 5458 of 2020,House Bill,Economic development: Michigan strategic fund; funds granted from the Michigan strategic fund; modify approval process. Amends sec. 5 of 1984 PA 270 (MCL 125.2005).Last Action: bill electronically reproduced 02/04/2020
HB 5459 of 2020,House Bill,Economic development: Michigan strategic fund; posting of information on website; modify. Amends secs. 88b & 88r of 1984 PA 270 (MCL 125.2088b & 125.2088r).Last Action: bill electronically reproduced 02/04/2020
HB 5460 of 2020,House Bill,Economic development: economic development corporations; certain financial data related to recipients of tax credit projects; provide for disclosure. Amends sec. 28 of 1941 PA 122 (MCL 205.28).Last Action: bill electronically reproduced 02/04/2020
HB 5461 of 2020,House Bill,Economic development: Michigan strategic fund; loan requirements and reporting requirements for recipients of Michigan strategic fund and Michigan business development program funds; modify. Amends secs. 9 & 88r of 1984 PA 270 (MCL 125.2009 & 125.2088r).Last Action: bill electronically reproduced 02/04/2020
HB 5462 of 2020,House Bill,"Economic development: Michigan strategic fund; funds returned; require to be placed in the general fund. Amends secs. 88b, 88h, 88r & 90b of 1984 PA 270 (MCL 125.2088b et seq.).Last Action: bill electronically reproduced 02/04/2020"
HB 5463 of 2020 (PA 72 of 2020),House Bill,"Watercraft: traffic control; procedure to allow local political subdivisions to apply for temporary ordinances in water control zones; provide for. Amends secs. 80104 & 80110 of 1994 PA 451 (MCL 324.80104 & 324.80110) & adds sec. 80112a.  TIE BAR WITH: HB 5401'20, HB 5402'20Last Action: assigned PA 72'20 with immediate effect"
HB 5464 of 2020,House Bill,Criminal procedure: bail; requirements for the use of a pretrial risk assessment tool by a court making bail decision; create. Amends 1927 PA 175 (MCL 760.1 - 777.69) by adding sec. 6e to ch. V.Last Action: bill electronically reproduced 02/05/2020
HB 5465 of 2020,House Bill,Health: diseases; rare disease review committee; create. Creates new act.Last Action: bill electronically reproduced 02/05/2020
HB 5466 of 2020,House Bill,Law enforcement: peace officers; inspection and enforcement procedures by the department of natural resources; require probable cause to search. Amends sec. 43516 of 1994 PA 451 (MCL 324.43516).Last Action: bill electronically reproduced 02/05/2020
HB 5467 of 2020,House Bill,State agencies (proposed): boards and commissions; commission on disability concerns; establish. Creates new act.Last Action: bill electronically reproduced 02/05/2020
HB 5468 of 2020,House Bill,"Environmental protection: permits; environmental permit review commission; eliminate. Amends secs. 1301, 1307 & 1311 of 1994 PA 451 (MCL 324.1301 et seq.); repeals sec. 88 of 1969 PA 306 (MCL 24.288) & repeals secs. 1313, 1315 & 1317 of 1994 PA 451 (MCL 324.1313 et seq.).Last Action: bill electronically reproduced 02/05/2020"
HB 5469 of 2020,House Bill,Environmental protection: other; strict liability for corporate violators; extend to corporate officers. Amends 1994 PA 451 (MCL 324.101 - 324.90106) by adding pt. 4.Last Action: bill electronically reproduced 02/05/2020
HB 5470 of 2020 (PA 290 of 2020),House Bill,Education: reports; certain reporting requirements for the department of education and the state treasurer; modify. Amends sec. 1220 of 1976 PA 451 (MCL 380.1220).Last Action: assigned PA 290'20
HB 5471 of 2020,House Bill,Health facilities: employees; mandatory overtime for health care employees; prohibit except under certain circumstances. Creates new act.  TIE BAR WITH: HB 5472'20Last Action: bill electronically reproduced 02/06/2020
HB 5472 of 2020,House Bill,Health facilities: licensing; sanctions for violating the prohibition of overtime in health care act; establish. Amends sec. 20165 of 1978 PA 368 (MCL 333.20165).  TIE BAR WITH: HB 5471'20Last Action: bill electronically reproduced 02/06/2020
HB 5473 of 2020,House Bill,Transportation: funds; bonds issued by the state transportation commission; modify. Amends sec. 18b of 1951 PA 51 (MCL 247.668b).Last Action: bill electronically reproduced 02/06/2020
HB 5474 of 2020,House Bill,"Criminal procedure: sentencing guidelines; sentencing guidelines for abuse of vulnerable child; enact. Amends sec. 16g, ch. XVII of 1927 PA 175 (MCL 777.16g).  TIE BAR WITH: HB 4783'19Last Action: referred to Committee on Judiciary, with substitute (H-1)"
HB 5475 of 2020,House Bill,Occupations: individual licensing and registration; task force to develop standards for licensure of adult entertainment establishments and performers; provide for. Creates new act.Last Action: bill electronically reproduced 02/06/2020
HB 5476 of 2020,House Bill,Health: patient directives; procedures for withholding certain life-sustaining treatments for a minor; provide for. Amends sec. 20403 of 1978 PA 368 (MCL 333.20403); adds sec. 20404 & repeals sec. 20405 of 1978 PA 368 (MCL 333.20405).Last Action: bill electronically reproduced 02/11/2020
HB 5477 of 2020,House Bill,Controlled substances: penalties; diversion for certain individuals for possession or use of a controlled substance; provide for. Amends secs. 7403 & 7404 of 1978 PA 368 (MCL 333.7403 & 333.7404) & adds sec. 7412.Last Action: bill electronically reproduced 02/11/2020
HB 5478 of 2020,House Bill,"Highways: memorial; portion of M-120; designate as the ""Deputy Ernest W. Heikkila Memorial Highway"". Amends 2001 PA 142 (MCL 250.1001 - 250.2091) by adding sec. 104.Last Action: referred to Committee on Ways and Means"
HB 5479 of 2020,House Bill,Weapons: other; use of public resources for firearm purchase programs; prohibit. Amends sec. 2 of 1990 PA 319 (MCL 123.1102).Last Action: REFERRED TO COMMITTEE ON GOVERNMENT OPERATIONS
HB 5480 of 2020,House Bill,Property tax: exemptions; filing of combined document for certain personal property tax exemptions; modify. Amends secs. 9m & 9n of 1893 PA 206 (MCL 211.9m & 211.9n).Last Action: bill electronically reproduced 02/11/2020
HB 5481 of 2020 (PA 250 of 2020),House Bill,"Occupations: appraisers; appraisal management company requirements; modify. Amends secs. 2661, 2663, 2665, 2667, 2671, 2673 & 2677 of 1980 PA 299 (MCL 339.2661 et seq.) & adds sec. 2670.Last Action: assigned PA 250'20 with immediate effect"
HB 5482 of 2020 (PA 211 of 2020),House Bill,Health: suicide; suicide prevention hotline telephone number on student identification cards; require. Creates new act.Last Action: assigned PA 211'20 with immediate effect
HB 5483 of 2020,House Bill,Crimes: terrorism; elements for crime of making a terrorist threat; modify. Amends sec. 543m of 1931 PA 328 (MCL 750.543m).Last Action: bill electronically reproduced 02/11/2020
HB 5484 of 2020,House Bill,Health: anatomical gifts; HIV positive organ donations; allow when recipient is HIV positive. Amends sec. 9123 of 1978 PA 368 (MCL 333.9123).Last Action: referred to Committee on Ways and Means
HB 5485 of 2020,House Bill,Natural resources: soil and erosion; task force for flooding and erosion issues; create. Creates new act.Last Action: bill electronically reproduced 02/11/2020
HB 5486 of 2020,House Bill,Crimes: public safety; public accommodations; require to permit use of service animals for training or socializing. Amends sec. 502c of 1931 PA 328 (MCL 750.502c).Last Action: referred to Committee on Ways and Means
HB 5487 of 2020,House Bill,Vehicles: registration; multiyear vehicle registration option; provide for. Amends secs. 226 & 805 of 1949 PA 300 (MCL 257.226 & 257.805).Last Action: bill electronically reproduced 02/13/2020
HB 5488 of 2020 (PA 151 of 2020),House Bill,"Criminal procedure: sentencing; certain permissible costs; extend sunset. Amends sec. 1k, ch. IX of 1927 PA 175 (MCL 769.1k).Last Action: assigned PA 151'20 with immediate effect"
HB 5489 of 2020,House Bill,Transportation: funds; formula used for disbursements of transportation funds; modify. Amends sec. 10 of 1951 PA 51 (MCL 247.660).Last Action: bill electronically reproduced 02/13/2020
HB 5490 of 2020 (PA 207 of 2020),House Bill,"Medical marihuana: administration; court-appointed individual to operate medical marihuana facility; allow, and require promulgation of rules to establish procedures and standards. Amends secs. 102, 206, 303 & 401 of 2016 PA 281 (MCL 333.27102 et seq.) & adds sec. 206a.Last Action: assigned PA 207'20 with immediate effect"
HB 5491 of 2020 (PA 208 of 2020),House Bill,"Marihuana: administration; court-appointed individual to operate marihuana establishment; allow, and require promulgation of rules to establish procedures. Amends secs. 3 & 8 of 2018 IL 1 (MCL 333.27953 & 333.27958) & adds sec. 9a.Last Action: assigned PA 208'20 with immediate effect"
HB 5492 of 2020 (PA 179 of 2020),House Bill,"State financing and management: other; information technology services of the department of health and human services; require to be provided by the department of technology, management, and budget. Amends 1984 PA 431 (MCL 18.1101 - 18.1594) by adding sec. 385.Last Action: assigned PA 179'20 with immediate effect"
HB 5493 of 2020 (PA 180 of 2020),House Bill,"State financing and management: audits; quarterly report on executive branch and enterprisewide information technology projects; require the department of technology, management, and budget to provide. Amends 1984 PA 431 (MCL 18.1101 - 18.1594) by adding sec. 490.Last Action: assigned PA 180'20 with immediate effect"
HB 5494 of 2020 (PA 181 of 2020),House Bill,State financing and management: purchasing; requirements for certain procurement contracts; modify. Amends 1984 PA 431 (MCL 18.1101 - 18.1594) by adding sec. 261e.Last Action: assigned PA 181'20 with immediate effect
HB 5495 of 2020 (PA 182 of 2020),House Bill,Legislature: auditor general; certain audits by the auditor general of information technology contracts and projects; provide directives. Amends 1984 PA 431 (MCL 18.1101 - 18.1594) by adding sec. 261f.  TIE BAR WITH: HB 5494'20Last Action: assigned PA 182'20 with immediate effect
HB 5496 of 2020 (PA 85 of 2020),House Bill,Environmental protection: solid waste; lateral expansion coal ash landfill; modify definition. Amends secs. 11503 & 11504 of 1994 PA 451 (MCL 324.11503 & 324.11504).Last Action: assigned PA 85'20 with immediate effect
HB 5497 of 2020,House Bill,Retirement: public school employees; employment of certain retired teachers; allow without forfeiting retirement benefits. Amends sec. 61 of 1980 PA 300 (MCL 38.1361).Last Action: bill electronically reproduced 02/19/2020
HB 5498 of 2020,House Bill,Local government: intergovernmental affairs; local governments opting out of a joint endeavor under the municipal partnership act; provide for. Amends 2011 PA 258 (MCL 124.111 - 124.123) by adding sec. 3a.Last Action: bill electronically reproduced 02/19/2020
HB 5499 of 2020,House Bill,"Education: curriculum; age appropriate, medically accurate, and objective sexuality education; provide for. Amends secs. 1169, 1507 & 1507b of 1976 PA 451 (MCL 380.1169 et seq.).Last Action: bill electronically reproduced 02/19/2020"
HB 5500 of 2020,House Bill,"Education: curriculum; instruction in sex education; modify to include instruction on affirmative consent, sexual assault, dating violence, and the prevention of sexual assault and dating violence. Amends sec. 1507b of 1976 PA 451 (MCL 380.1507b) & adds sec. 1507c.Last Action: bill electronically reproduced 02/19/2020"
HB 5501 of 2020,House Bill,Education: curriculum; information related to certain medications used to prevent the spread of HIV; include in curriculum regarding communicable diseases. Amends sec. 1169 of 1976 PA 451 (MCL 380.1169).Last Action: bill electronically reproduced 02/19/2020
HB 5502 of 2020 (PA 154 of 2020),House Bill,"Fire: other; use of lock block devices on classroom doors and certain types of door locks; allow. Amends sec. 22 of 1941 PA 207 (MCL 29.22).  TIE BAR WITH: HB 4689'19, HB 5503'20Last Action: assigned PA 154'20 with immediate effect"
HB 5503 of 2020 (PA 155 of 2020),House Bill,"Construction: fire safety; use of lock block devices on classroom doors and certain types of door locks; allow. Amends sec. 28 of 1972 PA 230 (MCL 125.1528).  TIE BAR WITH: HB 4689'19, HB 5502'20Last Action: assigned PA 155'20 with immediate effect"
HB 5504 of 2020 (PA 291 of 2020),House Bill,"Drains: financing; allow for inspection and maintenance, prohibit concurrent assessments, and require sealed bids for nonpetitioned maintenance. Amends secs. 31, 196, 221 & 434 of 1956 PA 40 (MCL 280.31 et seq.).Last Action: assigned PA 291'20"
HB 5505 of 2020,House Bill,Corrections: other; authorized payments from money appropriated to the office for community corrections programs; modify. Amends sec. 11 of 1988 PA 511 (MCL 791.411).Last Action: bill electronically reproduced 02/20/2020
HB 5506 of 2020,House Bill,State financing and management: funds; disbursement of unallocated money; provide for. Creates appropriation act.Last Action: bill electronically reproduced 02/20/2020
HB 5507 of 2020,House Bill,Individual income tax: rate; annual rollback of rate to 3.9%; provide for. Amends sec. 51 of 1967 PA 281 (MCL 206.51).Last Action: bill electronically reproduced 02/20/2020
HB 5508 of 2020,House Bill,Animals: cats; certain medical procedures for declawing a cat; prohibit. Creates new act.Last Action: bill electronically reproduced 02/20/2020
HB 5509 of 2020,House Bill,"Holidays: other; ""Robert G. Heft Day""; designate as August 21. Creates new act.Last Action: bill electronically reproduced 02/20/2020"
HB 5510 of 2020,House Bill,"Health facilities: certificate of need; certificate of need requirements; repeal. Amends secs. 2612, 20101, 20115, 20145, 20155, 20161, 20164, 20165, 20166, 21551, 21562 & 21563 of 1978 PA 368 (MCL 333.2612 et seq.) & repeals (See bill).Last Action: bill electronically reproduced 02/20/2020"
HB 5511 of 2020,House Bill,"Administrative procedure: other; administrative procedures act of 1969; amend to reflect amendments to the public health code. Amends secs. 7, 8 & 28 of 1969 PA 306 (MCL 24.207 et seq.).  TIE BAR WITH: HB 5510'20Last Action: bill electronically reproduced 02/20/2020"
HB 5512 of 2020,House Bill,Sales tax: other; general sales tax act; amend to reflect amendments to the public health code. Amends sec. 4w of 1933 PA 167 (MCL 205.54w).  TIE BAR WITH: HB 5510'20Last Action: bill electronically reproduced 02/20/2020
HB 5513 of 2020,House Bill,Health: other; right to try act; amend to reflect amendments to the public health code. Amends sec. 5 of 2014 PA 345 (MCL 333.26455).  TIE BAR WITH: HB 5510'20Last Action: bill electronically reproduced 02/20/2020
HB 5514 of 2020,House Bill,Crime victims: other; definition of health care provider; amend to reflect amendments to the public health code. Amends sec. 5a of 1976 PA 223 (MCL 18.355a).  TIE BAR WITH: HB 5510'20Last Action: bill electronically reproduced 02/20/2020
HB 5515 of 2020,House Bill,"Health facilities: county medical care facilities; the social welfare act; amend to reflect amendments to the public health code. Amends secs. 55, 66a, 109 & 109e of 1939 PA 280 (MCL 400.55 et seq.).  TIE BAR WITH: HB 5510'20Last Action: bill electronically reproduced 02/20/2020"
HB 5516 of 2020,House Bill,Higher education: financial aid; Michigan nursing scholarship act; amend to reflect amendments to the public health code. Amends sec. 2 of 2002 PA 591 (MCL 390.1182).  TIE BAR WITH: HB 5510'20Last Action: bill electronically reproduced 02/20/2020
HB 5517 of 2020,House Bill,Housing: other; housing-with-services contract act; amend to reflect amendments to the public health code. Amends secs. 2 & 7 of 2002 PA 424 (MCL 333.26502 & 333.26507).  TIE BAR WITH: HB 5510'20Last Action: bill electronically reproduced 02/20/2020
HB 5518 of 2020,House Bill,Health: death; determination of death act; amend to reflect amendments to the public health code. Amends sec. 3 of 1992 PA 90 (MCL 333.1033).  TIE BAR WITH: HB 5510'20Last Action: bill electronically reproduced 02/20/2020
HB 5519 of 2020,House Bill,Health: medical records; medical records access act; amend to reflect amendments to the public health code. Amends sec. 3 of 2004 PA 47 (MCL 333.26263).  TIE BAR WITH: HB 5510'20Last Action: bill electronically reproduced 02/20/2020
HB 5520 of 2020,House Bill,Health: research; provisions regarding release of information for medical research and education; amend to reflect amendments to the public health code. Amends sec. 1 of 1967 PA 270 (MCL 331.531).  TIE BAR WITH: HB 5510'20Last Action: bill electronically reproduced 02/20/2020
HB 5521 of 2020,House Bill,Mental health: code; mental health code; amend to reflect amendments to the public health code. Amends sec. 134a of 1974 PA 258 (MCL 330.1134a).  TIE BAR WITH: HB 5510'20Last Action: bill electronically reproduced 02/20/2020
HB 5522 of 2020,House Bill,Natural resources: fishing; natural resources and environmental protection act; amend to reflect amendments to the public health code. Amends sec. 43515 of 1994 PA 451 (MCL 324.43515).  TIE BAR WITH: HB 5510'20Last Action: bill electronically reproduced 02/20/2020
HB 5523 of 2020,House Bill,"Health: other; Michigan health planning and health policy development act; amend to reflect amendments to the public health code. Amends secs. 4, 10 & 17 of 1978 PA 323 (MCL 325.2004 et seq.).  TIE BAR WITH: HB 5510'20Last Action: bill electronically reproduced 02/20/2020"
HB 5524 of 2020,House Bill,Food: other; food law; amend to reflect amendments to the public health code. Amends sec. 1107 of 2000 PA 92 (MCL 289.1107).  TIE BAR WITH: HB 5510'20Last Action: bill electronically reproduced 02/20/2020
HB 5525 of 2020,House Bill,Use tax: other; use tax act; amend to reflect amendments to the public health code. Amends sec. 4s of 1937 PA 94 (MCL 205.94s).  TIE BAR WITH: HB 5510'20Last Action: bill electronically reproduced 02/20/2020
HB 5526 of 2020,House Bill,Human services: adult foster care; adult foster care facility licensing act; amend to reflect amendments to the public health code. Amends secs. 5 & 34b of 1979 PA 218 (MCL 400.705 & 400.734b).  TIE BAR WITH: HB 5510'20Last Action: bill electronically reproduced 02/20/2020
HB 5527 of 2020,House Bill,Insurance: other; the insurance code of 1956; amend to reflect amendments to the public health code. Amends sec. 2006 of 1956 PA 218 (MCL 500.2006).  TIE BAR WITH: HB 5510'20Last Action: bill electronically reproduced 02/20/2020
HB 5528 of 2020,House Bill,Businesses: limited liability companies; Michigan limited liability company act; amend to reflect amendments to the public health code. Amends sec. 204a of 1993 PA 23 (MCL 450.4204a).  TIE BAR WITH: HB 5510'20Last Action: bill electronically reproduced 02/20/2020
HB 5529 of 2020,House Bill,Businesses: business corporations; business corporation act; amend to reflect amendments to the public health code. Amends sec. 213 of 1972 PA 284 (MCL 450.1213).  TIE BAR WITH: HB 5510'20Last Action: bill electronically reproduced 02/20/2020
HB 5530 of 2020,House Bill,"Children: protection; probate code of 1939; amend to reflect amendments to the public health code. Amends sec. 1, ch. XII of 1939 PA 288 (MCL 712.1).  TIE BAR WITH: HB 5510'20Last Action: bill electronically reproduced 02/20/2020"
HB 5531 of 2020,House Bill,Torts: medical malpractice; revised judicature act of 1961; amend to reflect amendments to the public health code. Amends sec. 5838a of 1961 PA 236 (MCL 600.5838a).  TIE BAR WITH: HB 5510'20Last Action: bill electronically reproduced 02/20/2020
HB 5532 of 2020,House Bill,Health facilities: other; continuing care community disclosure act; amend to reflect amendments to the public health code. Amends sec. 17 of 2014 PA 448 (MCL 554.917).  TIE BAR WITH: HB 5510'20Last Action: bill electronically reproduced 02/20/2020
HB 5533 of 2020,House Bill,"Health facilities: certificate of need; nonprofit health care corporation reform act; amend to reflect amendments to the public health code. Amends secs. 401, 414a, 417 & 502 of 1980 PA 350 (MCL 550.1401 et seq.).  TIE BAR WITH: HB 5510'20Last Action: bill electronically reproduced 02/20/2020"
HB 5534 of 2020,House Bill,Health facilities: certificate of need; 1988 PA 457; amend to reflect amendments to the public health code. Amends sec. 1 of 1988 PA 457 (MCL 29.411).  TIE BAR WITH: HB 5510'20Last Action: bill electronically reproduced 02/20/2020
HB 5535 of 2020,House Bill,Law enforcement: other; human trafficking health advisory board act; amend to reflect amendments to the public health code. Amends sec. 3 of 2014 PA 461 (MCL 752.993).  TIE BAR WITH: HB 5510'20Last Action: bill electronically reproduced 02/20/2020
HB 5536 of 2020,House Bill,Children: protection; the Michigan penal code; amend to reflect amendments to the public health code. Amends secs. 135 & 157m of 1931 PA 328 (MCL 750.135 & 750.157m).  TIE BAR WITH: HB 5510'20Last Action: bill electronically reproduced 02/20/2020
HB 5537 of 2020,House Bill,Children: child care; definitions relating to child care organizations; amend to reflect amendments to the public health code. Amends sec. 1 of 1973 PA 116 (MCL 722.111).  TIE BAR WITH: HB 5510'20Last Action: bill electronically reproduced 02/20/2020
HB 5538 of 2020,House Bill,Traffic control: traffic regulation; penalties for use of wireless telephone while driving resulting in injury to or death of an individual; enact. Amends secs. 602b & 602c of 1949 PA 300 (MCL 257.602b & 257.602c) & adds sec. 602d.Last Action: bill electronically reproduced 02/25/2020
HB 5539 of 2020,House Bill,"Criminal procedure: sentencing guidelines; sentencing guidelines for crime of use of wireless telephone while driving resulting in death of an individual; enact. Amends sec. 12e, ch. XVII of 1927 PA 175 (MCL 777.12e).  TIE BAR WITH: HB 5538'20Last Action: bill electronically reproduced 02/25/2020"
HB 5540 of 2020,House Bill,Criminal procedure: warrants; statutory warrant requirement; provide for department of natural resources. Amends sec. 1602 of 1994 PA 451 (MCL 324.1602) & adds sec. 1507.Last Action: bill electronically reproduced 02/25/2020
HB 5541 of 2020 (PA 92 of 2020),House Bill,"State: identification cards; designation as an individual with a communication impediment; allow in official state personal identification card and provide for law enforcement access, and make other general revisions. Amends secs. 1 & 2 of 1972 PA 222 (MCL 28.291 & 28.292)Last Action: assigned PA 92'20 with immediate effect"
HB 5542 of 2020,House Bill,Health occupations: nurses; restricted use of the word nurse; provide for. Amends sec. 17211 of 1978 PA 368 (MCL 333.17211).Last Action: bill electronically reproduced 02/25/2020
HB 5543 of 2020,House Bill,"Elections: absent voters; election options on absent voter ballot applications; modify and expand. Amends sec. 759 of 1954 PA 116 (MCL 168.759).Last Action: referred to Committee on Ways and Means, with substitute (H-1)"
HB 5544 of 2020,House Bill,Liquor: retail sales; self-serve beer and wine dispensing machine; allow. Amends 1998 PA 58 (MCL 436.1101 - 436.2303) by adding sec. 204b.Last Action: bill electronically reproduced 02/25/2020
HB 5545 of 2020,House Bill,"Elections: local; certain nonpartisan county elections; require. Amends secs. 209, 697 & 699 of 1954 PA 116 (MCL 168.209 et seq.); adds secs. 192a, 193a, 194a, 197a & 199a & repeals secs. 192 - 199 of 1954 PA 116 (MCL 168.192 - 168.199).Last Action: bill electronically reproduced 02/25/2020"
HB 5546 of 2020,House Bill,Counties: charter; nonpartisan election of certain county officers; require. Amends sec. 14 of 1966 PA 293 (MCL 45.514).  TIE BAR WITH: HB 5545'20Last Action: bill electronically reproduced 02/25/2020
HB 5547 of 2020,House Bill,Medical marihuana: other; number of marihuana plants a licensee may grow; increase based on license type. Amends sec. 501 of 2016 PA 281 (MCL 333.27501).Last Action: bill electronically reproduced 02/25/2020
HB 5548 of 2020,House Bill,"Marihuana: other; number of marihuana plants authorized to be grown; increase based on license type. Amends secs. 3, 9 & 10 of 2018 IL 1 (MCL 333.27953 et seq.).Last Action: bill electronically reproduced 02/25/2020"
HB 5549 of 2020,House Bill,Marihuana: penalties and remedies; operating a marihuana establishment without a license; modify penalties. Amends sec. 15 of 2018 IL 1 (MCL 333.27965).Last Action: bill electronically reproduced 02/25/2020
HB 5550 of 2020,House Bill,Transportation: authorities; creation of a service area under the regional transit authority act; allow. Amends secs. 6 & 10 of 2012 PA 387 (MCL 124.546 & 124.550) & adds sec. 7a.Last Action: re-referred to Committee on Government Operations
HB 5551 of 2020,House Bill,Vehicles: snowmobiles; improper display of registration decal; decriminalize. Amends sec. 82133 of 1994 PA 451 (MCL 324.82133).  TIE BAR WITH: HB 5684'20Last Action: PLACED ON ORDER OF GENERAL ORDERS
